Name,Dept.,Rating,Difficulty,Would-Take-Again,Link
"Somaya, Deepak",BUS,2.4,4,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2676613
"Mironenko, Olga",Electrical & Computer Engineering,4.1,3.1,76.4706,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2838545
"Winter, Gretchen",BUS,2.3,3.7,44.4444,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2534939
"Endres, Bryan",Agriculture,4.7,3.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=975986
"Arias, Lily",Biology,3.4,3.3,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407566
"Harrington, Janice",Writing,4.6,2.9,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1091102
"Hongyang, Liang",BUS,4.7,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2660613
"Wang, Zhuo",PHYS,2.5,3.6,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1720833
"Fernando, Ravi",MATH,4.2,3.2,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2986108
"Wade, Ryan",SOCW,3.7,4.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2657357
"Davis, Alison",JOUR,4.7,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2667545
"Kamis, Christina",SOC,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2986392
"Clifton, Olivia",MATH,3.5,2.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3043408
"Yeung, Ann",MUS,4,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2899057
"Lombardi, Carol",JOUR,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2796868
"Quick, Brian",CMN,4.6,2.3,94.7368,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1415492
"Popovics, John",Civil Engineering,3.5,4.1,36.3636,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1055695
"Raycraft, Michael","Recreation, Parks, & Tourism",4.3,1.8,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1230498
"Hillmer, Phillip",PHIL,4.8,2.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1449237
"Jia, Weijia",STAT,3.6,2.7,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2982585
"Kalita, Prasanta",ENG,4.2,1.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=749685
"Punyasena, Surangi",Biology,2.2,3.6,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1511893
"Ivanov, Sergei",MATH,2.3,3.3,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=915083
"Gasyna, George",Comparative Literature,4.7,2,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1577971
"Frankenberg, Susan",ANTH,3.7,1.8,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1745444
"Hapke, Gail",ENGL,4.7,1.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1921444
"Martin, Jeff",ANTH,4.1,2,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2348049
"Brown, Darwin",FIN,1.3,3.9,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2495345
"Khessina, Olga",BUS,3.3,3,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2356065
"Kieffer, Collin",Biology,4.4,3.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2543457
"Tessum, Christopher",Civil Engineering,2.1,3,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2671343
"Ghoshal, Abhijeet",Information Systems,3.4,3.2,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2661083
"Schrag, David",International Studies,5,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2886763
"Dickerson, Curtis",ENGL,5,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2768285
"Dahle, Andy",Accounting,2.2,4,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2962311
"Norcross, Katherine",ENGL,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2552942
"Serrat, Sergi",ARCH,4.3,3.8,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3026118
"Espinosa-Marzal, Rosa",Civil Engineering,2.4,4.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1922531
"Howard, Greg",ECON,4.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2768749
"Nair, Krishnan",BUS,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2955035
"Bhattarai, Rabin",Agriculture,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3099654
"Reagan, Leslie",HIST,2.3,3.3,56.25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1692352
"Tzanetou, Angeliki",Classics,3.8,2.6,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1015137
"Halloran, Kellie",ME,4.2,1.8,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3056539
"Best, James",Geography,3.4,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1210660
"Kim, Myoung",BUS,5,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734796
"Uihlein, Marci",ARCH,4,3.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1662648
"Torvik, Vetle",Information Science,1.3,1.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861231
"Axtman-Barker, Pamela",CMN,4,1.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449490
"Bush, Daniel",Biology,2.3,4.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2785450
"Evans, Craig",Information Science,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3098975
"Carey, Yvonne A.",EDUC,3.4,2.6,63.6364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=391843
"Berenbaum, Howard",PSYC,1.7,4.5,18.1818,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1286373
"Luckman, Elizabeth",BUS,4.8,2.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2550895
"Cole, Megan",ENGL,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2973777
"Kinson, Christopher",STAT,1.9,3.4,15.625,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2401571
"Douglas, Jeffrey",STAT,3.1,3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1609736
"Larrison, Tara Earls",Not Specified,2.8,3.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=749005
"White, Judith",BUS,4.5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2515519
"Kwon, Dharma",BUS,2.3,3.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1549756
"Khometa, Olha",Literature,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3056933
"Koerner, Michael ",CHEM,3,4.3,42.3729,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2055763
"Zaharescu, Alexandru",MATH,4.6,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1055254
"Iyer, Ravishankar",Electrical  Comp. Engineering,4,2.4,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2232240
"Wandke, Kevin",ME,4.7,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3076838
"Kok, Lars",SPAN,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3096595
"Gulley, Joshua",PSYC,3.2,3.6,40.4762,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1043811
"Kutzarova, Denka",MATH,3.6,2.4,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=193184
"Allan, Brian",Biology,5,2.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1557913
"Tempest, Richard",Languages,3.7,1.9,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=562548
"Sivapalan, Murugesu",Geography,2.3,3.6,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=845285
"Hartman, Dan",CMN,3.8,3.3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2667207
"Gupta, Mohit",Information Science,4.9,2.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3056737
"Sanfilippo, Madelyn",Information Science,4.1,2.9,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2827901
"Zhang, Shuo",East Asian Studies,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2684405
"Beard, Jackie",PSYC,3.2,3.2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3036020
"Allred, Dustin",Urban  Regional Planning,3.4,2.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1980818
"Yuan, Wenzhen",ENG,3.3,2.8,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3050887
"Redstone, Ilana",SOC,2,3.3,30.4348,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2241568
"Sun, Meicen",Information Science,1.8,3.9,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2994904
"Yang, Yujeong",PS,4.3,2.3,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2754010
"Maurer, Mary",SOCW,3.8,1.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2746250
"Wood, Erin",PSYC,4.2,2.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2895959
"Lehrer, Martin",EDUC,5,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3066240
"Malekin, Bjorn",Languages,4,2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2506888
"Decker-Tonnesen, Patrick",SOCW,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3096364
"Mathisen, Ralph",HIST,4.5,1.5,93.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1064864
"Warnick, Tanner",BUS,4.7,2.3,95.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2553925
"Guntzviller, Lisa",CMN,4.1,2,78.9474,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2083362
"O'Gorman, Ned",CMN,3.5,3.5,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1830409
"Caithamer, Peter",MATH,1,4.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3038273
"Mendenhall, Ruby",African-American Studies,2.4,3.2,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1285089
"Conroy, Karl",PSYC,4.8,2.8,90,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2880648
"Landes, Brian",ENGL,4.6,2.4,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2714809
"Xinzhu, Yu",Biochem. & Molecular Biology,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2895350
"Mullen, Ryan",ENG,3.5,4.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3018654
"Hu, Yih-Chun",ENG,3.5,3.5,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1037028
"Alt, Renee",Biochem. & Molecular Biology,1.6,4,13.6364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2695801
"Brooks, Jan",Human & Community Development,4.9,1.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1717084
"Wedig, Timothy",International Studies,4.4,2,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1528455
"Light Shriner, Cheryl",SPED,1.6,2.4,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1750765
"Taneja, Harsh",ADV,1.7,3.4,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2324432
"Bunch, Caroline",Speech  Hearing Sciences,2.3,4,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2080659
"Kukla, Todd",PHIL,3.7,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=327064
"Goodell, Emily",Theater,1.5,2.5,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2689251
"Cha-Jua, Sundiata",Ethnic Studies,2.6,3.4,26.3158,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=319478
"Decoste , Donald",CHEM,4.5,4.7,70.5882,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2074742
"Hilger, Stephanie",Languages,4.8,2.1,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=593985
"Kedem, Yore",Languages,4.4,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1044949
"Banerjee, Arindam",CS,3,3.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2750212
"Layton, Richard",REL,3.5,2.6,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=240294
"Nazar, Hina",ENGL,4.1,3.3,78.2609,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=707729
"Kunstman, Brie",PSYC,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2967681
"Herrera, Linda",EDUC,4.8,3.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1658950
"Icaza, Eric",MATH,2.8,4.1,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2820336
"Gallo, Frank",CMN,2.1,4,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2825970
"Weible, John",Information Science,4,3.4,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861164
"Levin, Deborah",ENG,1.4,3.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2017071
"Telgarsky, Matus",CS,3,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2795271
"Pfister, Jason",ENGL,4.8,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3053080
"Adeyemo, Adeoye",EDUC,4,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2659638
"Tassitano , Rafael",Kinesiology,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3092365
"Clifton, Dionne",Media & Cinema Studies,2.6,2.4,43.5897,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2323873
"Stoddard, Paul",Agriculture,4.9,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1073083
"Gilmore, Shawn",ENGL,3.9,2.8,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=860373
"Keruskin, Jesse",FR,5,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2533845
"Jenkins, Robert",GER,2.8,3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2654392
"Morris, Dave",ENGL,4.9,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=603699
"Kou, Angela",PHYS,2.6,3.1,46.1538,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2739954
"Hall, Ceridwen",ENGL,2.9,3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1882911
"Makhnenko, Roman",Civil Engineering,2,4.2,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342614
"Lindgren, Robb",EDUC,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2893111
"Geiger, Sarah",Community Health Sciences,1.5,2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2838729
"Robben, Michael",Animal Science,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3091916
"Dalpiaz, David",STAT,3.2,2.6,38.0952,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2002545
"Kendall, Lori",Information Science,2.4,2.9,35.2941,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861219
"Gupta, Pallabi",ENGL,5,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2578653
"Genlik, Deniz",MATH,4.8,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3049723
"Nelson, Dylan",BUS,4,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3040297
"Martinez, Ray",SPAN,3.7,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2973229
"Brewster, M Quinn",ME,1.8,4.6,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1998695
"Fonseca, Julia",FIN,4.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2903724
"Roche, Daniel",ENGL,4.1,2.8,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656133
"Steel, Adam",PSYC,1.5,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3084662
"Fava, Jake",Design,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3090650
"Golecki, Tom",ENG,3.9,2.9,91.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2946923
"Pucilowski, Anna",Speech & Hearing Sciences,5,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2674334
"Lindo, John",ANTH,5,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013639
"Chen, Yuchen",FIN,2.5,3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2987887
"Levesque, Lyne",Biochem. & Molecular Biology,2.1,4.1,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1718203
"Barbeau, Aimee",BUS,4.8,1.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2646845
"Weissman, Terri",HIST,3,3.9,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1720543
"Kent, Angela",Natural Resources,4.2,2.1,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2168633
"LaRue, Elizabeth",Information Science,1.4,3.6,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2774738
"Cole, Todd",Earth Science,2.2,3.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1908002
"Mulvaney, Richard",CHEM,3.6,3.1,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=949478
"Asaka, Ikuko",HIST,4.4,2.8,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362012
"Robinson, Stacey",Art & Design,1.7,1.8,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3051499
"Ji, Mingshuang",BUS,5,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2801665
"Marble, Jena",Design,5,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2915180
"Wang, Jida",GEOL,2,2.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3061631
"De La Rosa, Juan",Art & Design,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3038472
"Stickley, Sam",Natural Resources,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3089564
"Yu, Zhongjie",Natural Resources,1,2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3089569
"Shosted, Ryan",LING,3.7,3.2,63.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1287632
"Giorgio, Grace",CMN,4.6,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=371885
"Courtemanche, Eleanor",ENGL,3.5,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=608542
"Clement, Kit",STAT,4.7,2.4,91.3043,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2935686
"Henshaw, Florencia",SPAN,3.8,3,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1084005
"Alberti, George",CMN,4.9,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2843791
"May, Reuben",SOC,3.8,2.2,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2736022
"Bigsby, Elizabeth",CMN,4.3,2.9,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2018601
"Mason, Curtis",EDUC,4.1,1.8,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2859515
"Proistosescu, Christian",Earth Science,4,1.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2986390
"Saif, Taher",ME,4,2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2988961
"Jinsoo, Choi",PSYC,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3089010
"Radhakrishnan, Chandrasekhar",Electrical & Comp. Engineering,4.7,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1867040
"Liang, Nu-Chu",PSYC,4.4,3.2,90.9091,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968192
" Umrawal, Abhishek",Computer Engineering,1.7,3.5,18.1818,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2940832
"Bahl, Gaurav",ME,1.2,4.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2284728
"Incoronato, Ciro",Humanities,5,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3061459
"Garza, Melita",JOUR,4,2.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2827025
"Araujo de Aguiar, Carlos",Art & Design,2.6,2.8,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2724578
"Sani, Jalal",Accounting,4,2.8,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2771605
"Kim, Joohyung",Electrical & Computer Engineering,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3088455
"Sundaram, Hari",CS,3.3,3,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2349781
"Tawfick, Sameh",ME,2.3,4,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2022209
"Goffman, Laura",HIST,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3017841
"Traill, Ariana",Languages,3.1,3.2,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=289974
"Chan, Anita",CMN,2.1,3.6,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1364832
"Brosseder, Claudia",HIST,2.6,2.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2134287
"Pu, Yujie",East Asian Studies,4.7,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2208488
"Hoffmeister , April",MATH,4.9,2.9,98.3871,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2014425
"McCarren, Elise",CHEM,4.8,2.7,94.2308,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2295653
"Lucero, Jorge",Art & Design,3.8,1.8,70,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1803574
"Dallerba, Sandy",Agricultural Economics,2.9,3.6,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2601614
"Anatasiia, Stroganova",ENGL,2,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3086967
"Vakakis, Alexander",ME,3.5,4.1,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1706043
"Bonatti, Valeria",PS,3.6,3.3,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2451409
"Menendez, Katie",ENGL,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2955190
"Kwiat, Paul",PHYS,4.2,3.4,82.3529,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=64895
"Dutta, Sankar",MATH,2,3.4,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=391984
"Wright-Dixon, Trina",CMN,2.5,3.6,36.8421,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2112051
"Batzloff, Brandon",Information Science,3.7,3,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2924903
"Fagyal, Zsuzsanna",FR,3.3,2.4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1658784
"Casler, Don",PS,4,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2987983
"Luecke, Kiran",MATH,2.7,3.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3065498
"Schering, Matthew",ENGL,5,1.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2855250
"Luetkemeyer, Callan",ENG,3,2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3000949
"Lee, Hyoeun",STAT,2.7,3.2,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2760156
"McSweeney, Forrest",East Asian Studies,1.2,4.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2485995
"Poetzel, Adam",EDUC,5,1.9,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1290867
"Mehta, Rini",Comparative Literature,2.8,2,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=900694
"Piemonte, Jennifer",PSYC,2.1,2,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3032184
"Odom, Mike",ENGL,4.2,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=495724
"Mussulman, David",Information Science,3.1,2.2,54.5455,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861150
"Shen, Yue",ASTR,2.7,3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2567518
"Gaines, Brian",PS,2.8,3.9,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=90909
"Levchenko, Kirill",CS,3.8,3.5,69.2308,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2551807
