RequirementID,MajorID,Credits,CourseID
791,Civil Engineering,3,TAM211
792,Civil Engineering,3,TAM212
793,Civil Engineering,3,TAM251
794,Civil Engineering,4,TAM335
795,Civil Engineering,3,ATMS120
796,Civil Engineering,4,ATMS303
797,Civil Engineering,3,ECE205
798,Civil Engineering,3,FIN221
799,Civil Engineering,4,GEOL107
800,Civil Engineering,3,GEOL118
801,Civil Engineering,4,GEOL333
802,Civil Engineering,4,GEOL380
803,Civil Engineering,3,ME200
804,Civil Engineering,3,NPRE201
805,Civil Engineering,3,SE400
806,Civil Engineering,3,STAT420
807,Civil Engineering,3,UP205
808,Civil Engineering,4,CEE300
809,Civil Engineering,3,CEE320
810,Civil Engineering,3,CEE360
811,Civil Engineering,3,CEE380
812,Civil Engineering,3,CEE310
813,Civil Engineering,3,CEE330
814,Civil Engineering,3,CEE340
815,Civil Engineering,3,CEE350
816,Civil Engineering,3,CEE420
817,Civil Engineering,3,CEE421
818,Civil Engineering,3,CEE422
819,Civil Engineering,4,CEE401
820,Civil Engineering,3,CEE461
821,Civil Engineering,4,CEE498
822,Civil Engineering,3,CEE498
823,Civil Engineering,4,GEOL107
824,Civil Engineering,3,MSE201
825,Civil Engineering,4,CEE300
826,Civil Engineering,3,CEE310
827,Civil Engineering,3,CEE360
828,Civil Engineering,3,CEE320
829,Civil Engineering,3,CEE330
830,Civil Engineering,3,CEE340
831,Civil Engineering,3,CEE350
832,Civil Engineering,3,CEE380
833,Civil Engineering,4,CEE401
834,Civil Engineering,3,CEE405
835,Civil Engineering,3,CEE406
836,Civil Engineering,3,CEE460
837,Civil Engineering,3,CEE461
838,Civil Engineering,3,CEE469
839,Civil Engineering,4,CEE483
840,Civil Engineering,3,ME430
841,Civil Engineering,3,MSE401
842,Civil Engineering,3,MSE402
843,Civil Engineering,3,MSE406
844,Civil Engineering,3,MSE450
845,Civil Engineering,3,TAM428
846,Civil Engineering,3,CHEM232
847,Civil Engineering,3,CS357
848,Civil Engineering,4,GEOL107
849,Civil Engineering,3,MCB300
850,Civil Engineering,3,ME200
851,Civil Engineering,3,MSE401
852,Civil Engineering,3,STAT420
853,Civil Engineering,3,CEE330
854,Civil Engineering,4,CEE300
855,Civil Engineering,3,CEE310
856,Civil Engineering,3,CEE320
857,Civil Engineering,3,CEE340
858,Civil Engineering,3,CEE350
859,Civil Engineering,3,CEE360
860,Civil Engineering,3,CEE380
861,Civil Engineering,3,CEE437
862,Civil Engineering,4,CEE440
863,Civil Engineering,4,CEE441
864,Civil Engineering,3,CEE434
865,Civil Engineering,3,CEE435
866,Civil Engineering,3,CEE438
867,Civil Engineering,4,CEE442
868,Civil Engineering,4,CEE443
869,Civil Engineering,4,CEE444
870,Civil Engineering,4,CEE447
871,Civil Engineering,3,CEE449
872,Civil Engineering,3,CEE452
873,Civil Engineering,4,CEE453
874,Civil Engineering,3,CEE457
875,Civil Engineering,4,CEE493
876,Civil Engineering,4,GEOL107
877,Civil Engineering,3,CEE360
878,Civil Engineering,3,CEE380
879,Civil Engineering,4,CEE300
880,Civil Engineering,3,CEE310
881,Civil Engineering,3,CEE320
882,Civil Engineering,3,CEE330
883,Civil Engineering,3,CEE340
884,Civil Engineering,3,CEE350
885,Civil Engineering,4,CEE483
886,Civil Engineering,4,CEE484
887,Civil Engineering,3,CEE457
888,Civil Engineering,3,CEE460
889,Civil Engineering,3,CEE461
890,Civil Engineering,3,CEE463
891,Civil Engineering,3,CEE498
892,Civil Engineering,3,CS357
893,Civil Engineering,3,ECE205
894,Civil Engineering,4,GEOL107
895,Civil Engineering,3,GEOL118
896,Civil Engineering,3,ME200
897,Civil Engineering,4,CEE300
898,Civil Engineering,3,CEE360
899,Civil Engineering,3,CEE380
900,Civil Engineering,3,CEE310
901,Civil Engineering,3,CEE320
902,Civil Engineering,3,CEE330
903,Civil Engineering,3,CEE340
904,Civil Engineering,3,CEE350
905,Civil Engineering,3,CEE460
906,Civil Engineering,3,CEE461
907,Civil Engineering,3,CEE465
908,Civil Engineering,4,CEE470
909,Civil Engineering,3,CS357
910,Civil Engineering,3,ECE205
911,Civil Engineering,4,GEOL107
912,Civil Engineering,3,ME200
913,Civil Engineering,3,ME340
914,Civil Engineering,3,MSE401
915,Civil Engineering,4,SE320
916,Civil Engineering,3,STAT420
917,Civil Engineering,4,CEE300
918,Civil Engineering,3,CEE310
919,Civil Engineering,3,CEE320
920,Civil Engineering,3,CEE330
921,Civil Engineering,3,CEE340
922,Civil Engineering,3,CEE350
923,Civil Engineering,3,CEE360
924,Civil Engineering,3,CEE380
925,Civil Engineering,3,CEE405
926,Civil Engineering,3,CEE406
927,Civil Engineering,3,CEE407
928,Civil Engineering,3,CEE407
929,Civil Engineering,4,CEE415
930,Civil Engineering,3,CEE416
931,Civil Engineering,3,CEE418
932,Civil Engineering,3,CEE408
933,Civil Engineering,3,CEE409
934,Civil Engineering,3,CEE410
935,Civil Engineering,3,CEE411
936,Civil Engineering,4,CEE401
937,Civil Engineering,3,CEE405
938,Civil Engineering,3,CEE406
939,Civil Engineering,3,CEE407
940,Civil Engineering,3,CEE408
941,Civil Engineering,3,CEE409
942,Civil Engineering,3,CEE410
943,Civil Engineering,3,CEE411
944,Civil Engineering,3,CEE412
945,Civil Engineering,4,CEE415
946,Civil Engineering,3,CEE416
947,Civil Engineering,4,CEE417
948,Civil Engineering,3,CEE418
949,Civil Engineering,3,CS357
950,Civil Engineering,4,GEOL107
951,Civil Engineering,3,ME200
952,Civil Engineering,3,CEE350
953,Civil Engineering,4,CEE300
954,Civil Engineering,3,CEE310
955,Civil Engineering,3,CEE320
956,Civil Engineering,3,CEE330
957,Civil Engineering,3,CEE340
958,Civil Engineering,3,CEE360
959,Civil Engineering,3,CEE380
960,Civil Engineering,3,CEE452
961,Civil Engineering,4,CEE453
962,Civil Engineering,3,CEE432
963,Civil Engineering,3,CEE433
964,Civil Engineering,3,CEE434
965,Civil Engineering,3,CEE437
966,Civil Engineering,3,CEE450
967,Civil Engineering,3,CEE451
968,Civil Engineering,3,CEE452
969,Civil Engineering,4,CEE453
970,Civil Engineering,3,CEE457
971,Civil Engineering,4,CEE458
972,Civil Engineering,4,CEE459
973,Civil Engineering,3,ME200
974,Civil Engineering,4,CHBE321
975,Civil Engineering,3,CEE340
976,Civil Engineering,4,CEE300
977,Civil Engineering,3,CEE310
978,Civil Engineering,3,CEE320
979,Civil Engineering,3,CEE330
980,Civil Engineering,3,CEE350
981,Civil Engineering,3,CEE360
982,Civil Engineering,3,CEE380
983,Civil Engineering,4,CEE493
984,Civil Engineering,3,ABE436
985,Civil Engineering,3,CEE433
986,Civil Engineering,3,CEE435
987,Civil Engineering,3,CEE434
988,Civil Engineering,3,CEE437
989,Civil Engineering,4,CEE441
990,Civil Engineering,3,CEE449
991,Civil Engineering,3,CEE450
992,Civil Engineering,3,CEE452
993,Civil Engineering,4,CEE453
994,Civil Engineering,3,CEE457
995,Civil Engineering,4,CEE459
996,Civil Engineering,4,CEE473
997,Civil Engineering,4,CEE492
998,Civil Engineering,4,CEE498
999,Civil Engineering,1,ENG471
1000,Civil Engineering,3,ME400
1001,Civil Engineering,3,NPRE402
1002,Civil Engineering,3,NPRE475
1003,Civil Engineering,3,FIN230
1004,Civil Engineering,3,GEOL118
1005,Civil Engineering,3,LAW301
1006,Civil Engineering,3,NRES287
1007,Civil Engineering,3,STAT420
1008,Civil Engineering,3,CEE340
1009,Civil Engineering,4,CEE300
1010,Civil Engineering,3,CEE310
1011,Civil Engineering,3,CEE320
1012,Civil Engineering,3,CEE330
1013,Civil Engineering,3,CEE350
1014,Civil Engineering,3,CEE360
1015,Civil Engineering,3,CEE380
1016,Civil Engineering,3,CEE491
1017,Civil Engineering,3,CEE406
1018,Civil Engineering,3,CEE416
1019,Civil Engineering,4,CEE417
1020,Civil Engineering,3,CEE437
1021,Civil Engineering,4,CEE440
1022,Civil Engineering,3,CEE449
1023,Civil Engineering,3,CEE460
1024,Civil Engineering,3,CEE461
1025,Civil Engineering,3,CEE465
1026,Civil Engineering,3,CEE472
1027,Civil Engineering,4,CEE473
1028,Civil Engineering,3,IE410
1029,Civil Engineering,3,NPRE442
1030,Civil Engineering,3,SE450
1031,Civil Engineering,3,STAT425
1032,Civil Engineering,3,STAT429
1033,Civil Engineering,3,STAT430
1034,Civil Engineering,4,UP438
1035,Civil Engineering,3,ATMS120
1036,Civil Engineering,3,CS357
1037,Civil Engineering,3,ENSU300
1038,Civil Engineering,3,ESE140
1039,Civil Engineering,3,ESE320
1040,Civil Engineering,3,ESE482
1041,Civil Engineering,3,FIN221
1042,Civil Engineering,4,GGIS103
1043,Civil Engineering,3,NPRE201
1044,Civil Engineering,3,NRES439
1045,Civil Engineering,4,SE320
1046,Civil Engineering,3,STAT420
1047,Civil Engineering,4,UP406
1048,Civil Engineering,3,CEE340
1049,Civil Engineering,4,CEE300
1050,Civil Engineering,3,CEE310
1051,Civil Engineering,3,CEE320
1052,Civil Engineering,3,CEE330
1053,Civil Engineering,3,CEE350
1054,Civil Engineering,3,CEE360
1055,Civil Engineering,3,CEE380
1056,Civil Engineering,3,CEE491
1057,Civil Engineering,3,ABE436
1058,Civil Engineering,4,CEE401
1059,Civil Engineering,3,CEE406
1060,Civil Engineering,3,CEE408
1061,Civil Engineering,3,CEE409
1062,Civil Engineering,3,CEE416
1063,Civil Engineering,4,CEE417
1064,Civil Engineering,3,CEE418
1065,Civil Engineering,3,CEE421
1066,Civil Engineering,3,CEE434
1067,Civil Engineering,4,CEE453
1068,Civil Engineering,4,CEE458
1069,Civil Engineering,3,CEE465
1070,Civil Engineering,4,CEE493
1071,Civil Engineering,3,CEE498
1072,Civil Engineering,3,MSE489
1073,Civil Engineering,4,UP466
1074,Civil Engineering,2,UP480
1075,Civil Engineering,3,CEE421
1076,Civil Engineering,3,CEE420
1077,Civil Engineering,3,CEE422
1078,Civil Engineering,4,CEE401
1079,Civil Engineering,3,CEE405
1080,Civil Engineering,3,CEE406
1081,Civil Engineering,3,CEE434
1082,Civil Engineering,3,CEE435
1083,Civil Engineering,3,CEE437
1084,Civil Engineering,3,CEE438
1085,Civil Engineering,4,CEE441
1086,Civil Engineering,4,CEE442
1087,Civil Engineering,4,CEE443
1088,Civil Engineering,4,CEE444
1089,Civil Engineering,4,CEE447
1090,Civil Engineering,3,CEE449
1091,Civil Engineering,3,CEE484
1092,Civil Engineering,4,CEE483
1093,Civil Engineering,3,CEE498
1094,Civil Engineering,3,CEE460
1095,Civil Engineering,3,CEE461
1096,Civil Engineering,3,CEE405
1097,Civil Engineering,3,CEE406
1098,Civil Engineering,3,CEE407
1099,Civil Engineering,3,CEE407
1100,Civil Engineering,4,CEE415
1101,Civil Engineering,3,CEE416
1102,Civil Engineering,3,CEE418
1103,Civil Engineering,3,CEE408
1104,Civil Engineering,3,CEE409
1105,Civil Engineering,3,CEE410
1106,Civil Engineering,3,CEE411
1107,Civil Engineering,3,CEE412
1108,Civil Engineering,3,CEE432
1109,Civil Engineering,3,CEE433
1110,Civil Engineering,3,CEE450
1111,Civil Engineering,3,CEE451
1112,Civil Engineering,3,CEE452
1113,Civil Engineering,4,CEE453
1114,Civil Engineering,3,CEE457
1115,Civil Engineering,4,CEE458
1116,Civil Engineering,4,CEE459
1117,Civil Engineering,4,CEE493
1118,Civil Engineering,3,ABE436
1119,Civil Engineering,3,CEE433
1120,Civil Engineering,3,CEE434
1121,Civil Engineering,3,CEE435
1122,Civil Engineering,3,CEE437
1123,Civil Engineering,4,CEE441
1124,Civil Engineering,3,CEE449
1125,Civil Engineering,3,CEE450
1126,Civil Engineering,3,CEE452
1127,Civil Engineering,4,CEE453
1128,Civil Engineering,3,CEE457
1129,Civil Engineering,4,CEE459
1130,Civil Engineering,4,CEE473
1131,Civil Engineering,4,CEE492
1132,Civil Engineering,3,CEE498
1133,Civil Engineering,3,ME400
1134,Civil Engineering,3,NPRE402
1135,Civil Engineering,3,NPRE475
1136,Civil Engineering,3,CEE491
1137,Civil Engineering,3,CEE406
1138,Civil Engineering,3,CEE416
1139,Civil Engineering,4,CEE417
1140,Civil Engineering,3,CEE437
1141,Civil Engineering,4,CEE440
1142,Civil Engineering,3,CEE449
1143,Civil Engineering,3,CEE460
1144,Civil Engineering,3,CEE461
1145,Civil Engineering,3,CEE465
1146,Civil Engineering,3,CEE472
1147,Civil Engineering,4,CEE473
1148,Civil Engineering,3,IE410
1149,Civil Engineering,3,NPRE442
1150,Civil Engineering,3,SE450
1151,Civil Engineering,3,STAT425
1152,Civil Engineering,3,STAT429
1153,Civil Engineering,3,STAT430
1154,Civil Engineering,4,UP438
1155,Civil Engineering,3,CEE491
1156,Civil Engineering,3,ABE436
1157,Civil Engineering,4,CEE401
1158,Civil Engineering,3,CEE406
1159,Civil Engineering,3,CEE408
1160,Civil Engineering,3,CEE409
1161,Civil Engineering,3,CEE416
1162,Civil Engineering,4,CEE417
1163,Civil Engineering,3,CEE418
1164,Civil Engineering,3,CEE421
1165,Civil Engineering,3,CEE434
1166,Civil Engineering,4,CEE453
1167,Civil Engineering,4,CEE458
1168,Civil Engineering,3,CEE465
1169,Civil Engineering,4,CEE493
1170,Civil Engineering,3,CEE498
1171,Civil Engineering,3,MSE489
1172,Civil Engineering,4,UP466
1173,Civil Engineering,2,UP480
1174,Civil Engineering,3,ACE451
1175,Civil Engineering,4,ATMS421
1176,Civil Engineering,3,CEE438
1177,Civil Engineering,4,CEE441
1178,Civil Engineering,4,CEE447
1179,Civil Engineering,3,CEE450
1180,Civil Engineering,3,ECON420
1181,Civil Engineering,3,CEE408
1182,Civil Engineering,4,CEE417
1183,Civil Engineering,3,CEE437
1184,Civil Engineering,3,CEE449
1185,Civil Engineering,3,CEE465
1186,Civil Engineering,3,ATMS302
1187,Civil Engineering,4,ATMS410
1188,Civil Engineering,4,ATMS411
1189,Civil Engineering,4,ATMS421
1190,Civil Engineering,4,CEE441
1191,Civil Engineering,4,CEE447
1192,Civil Engineering,4,CHBE321
1193,Civil Engineering,4,CHBE421
1194,Civil Engineering,4,CHBE422
1195,Civil Engineering,3,CHBE424
1196,Civil Engineering,3,CHEM232
1197,Civil Engineering,2,CHEM315
1198,Civil Engineering,4,CHEM332
1199,Civil Engineering,2,CHEM420
1200,Civil Engineering,4,CHEM440
1201,Civil Engineering,4,CEE444
1202,Civil Engineering,3,MCB301
1203,Civil Engineering,3,MCB431
1204,Civil Engineering,3,MCB450
1205,Civil Engineering,4,CHEM332
1206,Civil Engineering,3,ENVS480
1207,Civil Engineering,3,MCB450
1208,Civil Engineering,4,GEOL107
1209,Civil Engineering,3,CHEM232
1210,Civil Engineering,3,ME200
1211,Civil Engineering,4,STAT420
1212,Civil Engineering,4,CEE300
1213,Civil Engineering,3,CEE310
1214,Civil Engineering,3,CEE320
1215,Civil Engineering,3,CEE330
1216,Civil Engineering,3,CEE340
1217,Civil Engineering,3,CEE350
1218,Civil Engineering,3,CEE360
1219,Civil Engineering,3,CEE380
1220,Civil Engineering,3,CEE420
1221,Civil Engineering,3,CEE421
1222,Civil Engineering,3,CEE422
1223,Civil Engineering,3,CEE437
1224,Civil Engineering,4,CEE440
1225,Civil Engineering,4,CEE441
1226,Civil Engineering,4,CEE483
1227,Civil Engineering,3,CEE484
1228,Civil Engineering,4,CEE401
1229,Civil Engineering,3,CEE460
1230,Civil Engineering,3,CEE461
1231,Civil Engineering,3,CEE405
1232,Civil Engineering,3,CEE406
1233,Civil Engineering,3,CEE407
1234,Civil Engineering,3,CEE408
1235,Civil Engineering,3,CEE409
1236,Civil Engineering,3,CEE410
1237,Civil Engineering,3,CEE411
1238,Civil Engineering,3,CEE412
1239,Civil Engineering,4,CEE415
1240,Civil Engineering,3,CEE416
1241,Civil Engineering,4,CEE417
1242,Civil Engineering,3,CEE418
1243,Civil Engineering,3,CEE451
1244,Civil Engineering,4,CEE453
1245,Computer Engineering,1,ENG100
1246,Computer Engineering,4,MATH221
1247,Computer Engineering,3,MATH231
1248,Computer Engineering,4,MATH241
1249,Computer Engineering,3,MATH257
1250,Computer Engineering,3,MATH285
1251,Computer Engineering,4,PHYS211
1252,Computer Engineering,4,PHYS212
1253,Computer Engineering,2,PHYS213
1254,Computer Engineering,2,PHYS214
1255,Computer Engineering,3,ECE110
1256,Computer Engineering,4,ECE120
1257,Computer Engineering,4,ECE210
1258,Computer Engineering,4,ECE220
1259,Computer Engineering,3,CS173
1260,Computer Engineering,4,CS225
1261,Computer Engineering,3,ECE313
1262,Computer Engineering,4,ECE374
1263,Computer Engineering,3,ECE385
1264,Computer Engineering,4,ECE391
1265,Computer Engineering,3,AE202
1266,Computer Engineering,3,AE302
1267,Computer Engineering,3,AE311
1268,Computer Engineering,3,AE312
1269,Computer Engineering,3,AE321
1270,Computer Engineering,3,AE352
1271,Computer Engineering,3,AE353
1272,Computer Engineering,3,AE402
1273,Computer Engineering,3,AE403
1274,Computer Engineering,3,AE410
1275,Computer Engineering,4,AE412
1276,Computer Engineering,3,AE416
1277,Computer Engineering,3,AE419
1278,Computer Engineering,3,AE420
1279,Computer Engineering,3,AE428
1280,Computer Engineering,3,AE433
1281,Computer Engineering,3,AE434
1282,Computer Engineering,3,AE435
1283,Computer Engineering,3,AE451
1284,Computer Engineering,2,AE460
1285,Computer Engineering,3,ASTR210
1286,Computer Engineering,3,ASTR310
1287,Computer Engineering,3,ASTR330
1288,Computer Engineering,3,ASTR350
1289,Computer Engineering,3,ASTR404
1290,Computer Engineering,3,ASTR405
1291,Computer Engineering,3,ASTR406
1292,Computer Engineering,4,ASTR414
1293,Computer Engineering,3,ATMS201
1294,Computer Engineering,3,ATMS301
1295,Computer Engineering,3,ATMS302
1296,Computer Engineering,4,ATMS303
1297,Computer Engineering,3,ATMS304
1298,Computer Engineering,3,ATMS305
1299,Computer Engineering,3,ATMS404
1300,Computer Engineering,4,ATMS405
1301,Computer Engineering,4,ATMS406
1302,Computer Engineering,4,ATMS410
1303,Computer Engineering,4,ATMS411
1304,Computer Engineering,4,ATMS420
1305,Computer Engineering,4,ATMS421
1306,Computer Engineering,3,ATMS447
1307,Computer Engineering,4,ATMS449
1308,Computer Engineering,3,BIOC406
1309,Computer Engineering,3,BIOC446
1310,Computer Engineering,4,BIOC455
1311,Computer Engineering,3,BIOE201
1312,Computer Engineering,2,BIOE202
1313,Computer Engineering,3,BIOE302
1314,Computer Engineering,3,BIOE414
1315,Computer Engineering,2,BIOE415
1316,Computer Engineering,4,BIOE461
1317,Computer Engineering,3,BIOE467
1318,Computer Engineering,3,BIOE476
1319,Computer Engineering,3,BIOE480
1320,Computer Engineering,4,BIOE485
1321,Computer Engineering,3,CHBE221
1322,Computer Engineering,4,CHBE321
1323,Computer Engineering,4,CHBE421
1324,Computer Engineering,4,CHBE422
1325,Computer Engineering,3,CHBE424
1326,Computer Engineering,4,CHBE430
1327,Computer Engineering,4,CHBE431
1328,Computer Engineering,3,CHBE440
1329,Computer Engineering,3,CHBE451
1330,Computer Engineering,3,CHBE452
1331,Computer Engineering,2,CHBE453
1332,Computer Engineering,3,CHBE456
1333,Computer Engineering,3,CHBE471
1334,Computer Engineering,3,CHBE472
1335,Computer Engineering,3,CHBE473
1336,Computer Engineering,3,CHBE474
1337,Computer Engineering,3,CHEM102
1338,Computer Engineering,1,CHEM103
1339,Computer Engineering,3,CHEM104
1340,Computer Engineering,1,CHEM105
1341,Computer Engineering,3,CEE310
1342,Computer Engineering,3,CEE330
1343,Computer Engineering,3,CEE408
1344,Computer Engineering,3,CEE410
1345,Computer Engineering,3,CEE416
1346,Computer Engineering,4,CEE447
1347,Computer Engineering,3,CEE491
1348,Computer Engineering,3,CPSC265
1349,Computer Engineering,3,CS101
1350,Computer Engineering,3,CS242
1351,Computer Engineering,3,CS357
1352,Computer Engineering,3,CS410
1353,Computer Engineering,3,CS411
1354,Computer Engineering,3,CS412
1355,Computer Engineering,3,CS413
1356,Computer Engineering,3,CS414
1357,Computer Engineering,3,CS416
1358,Computer Engineering,3,CS418
1359,Computer Engineering,3,CS419
1360,Computer Engineering,3,CS420
1361,Computer Engineering,3,CS421
1362,Computer Engineering,3,CS422
1363,Computer Engineering,3,CS423
1364,Computer Engineering,3,CS424
1365,Computer Engineering,3,CS425
1366,Computer Engineering,3,CS426
1367,Computer Engineering,3,CS427
1368,Computer Engineering,3,CS428
1369,Computer Engineering,3,CS429
1370,Computer Engineering,3,CS431
1371,Computer Engineering,3,CS433
1372,Computer Engineering,3,CS435
1373,Computer Engineering,3,CS436
1374,Computer Engineering,3,CS438
1375,Computer Engineering,3,CS439
1376,Computer Engineering,3,CS440
1377,Computer Engineering,3,CS445
1378,Computer Engineering,3,CS446
1379,Computer Engineering,3,CS447
1380,Computer Engineering,3,CS450
1381,Computer Engineering,3,CS460
1382,Computer Engineering,4,CS461
