CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students
ANSC464,11,7,8,1,4,1,0,0,0,0,0,0,0,0,32
ANSC467,48,180,37,27,32,3,6,2,2,0,0,1,2,0,340
ANSC470,10,17,3,1,0,0,1,0,0,0,0,0,0,0,32
ANSC498,260,1124,83,28,106,21,3,20,2,3,6,5,7,3,1668
ANSC499,46,144,31,26,33,11,4,18,4,0,2,0,8,0,327
ANSC520,24,78,43,35,63,22,3,7,4,1,3,1,6,0,290
ANSC526,0,116,0,4,40,0,0,3,0,0,1,0,2,0,166
ANSC542,2,92,13,4,0,2,0,2,0,0,0,0,0,1,115
ANSC561,3,15,2,2,0,1,0,1,0,0,0,0,0,0,24
ANTH101,1527,2318,1132,731,1147,516,320,534,215,108,192,56,346,35,9142
ANTH102,94,331,130,150,185,95,66,74,34,15,38,7,74,3,1293
ANTH103,4051,3492,2086,1227,1484,833,416,439,263,97,131,51,255,34,14825
ANTH104,66,82,81,46,35,10,9,5,2,3,2,2,7,1,350
ANTH105,93,213,117,111,152,84,39,78,31,10,24,6,28,7,986
ANTH106,133,342,72,51,76,28,20,15,9,4,7,3,11,4,771
ANTH143,3330,4220,1612,816,1244,431,264,380,169,79,136,65,352,53,13098
ANTH150,10,7,10,5,7,0,1,1,0,0,0,0,2,0,43
ANTH157,1,12,3,4,6,1,1,2,0,1,1,1,0,0,33
ANTH160,35,53,29,12,23,17,7,6,8,4,3,0,11,1,208
ANTH165,23,32,12,6,3,1,1,2,1,0,4,0,2,0,87
ANTH175,42,60,12,12,31,4,9,13,10,0,4,0,7,0,204
ANTH180,1065,1213,319,287,593,121,117,248,99,1,111,1,83,18,4258
ANTH182,31,33,12,9,18,6,1,5,0,1,2,0,4,1,122
ANTH185,49,21,24,9,15,11,7,6,6,0,2,0,2,2,152
ANTH199,3,8,2,3,3,2,0,1,0,1,1,0,0,0,24
ANTH209,190,1553,166,179,193,75,61,43,13,3,20,0,44,10,2540
ANTH220,32,78,52,33,36,31,13,12,3,2,3,0,9,1,304
ANTH221,5,4,3,1,6,2,0,3,1,0,0,0,1,0,26
ANTH225,2,6,9,2,4,2,2,0,0,0,0,0,1,0,28
ANTH230,58,227,148,111,120,45,29,33,9,11,10,2,23,3,826
ANTH240,6,58,10,18,27,2,4,9,1,1,2,0,0,0,138
ANTH241,49,28,17,9,2,3,2,0,1,1,0,0,4,0,116
ANTH246,2241,9407,1007,912,1092,243,285,430,141,88,132,33,414,42,16425
ANTH248,18,2,0,5,1,0,0,0,0,0,0,0,0,0,26
ANTH249,24,72,29,27,23,7,3,3,5,1,2,1,3,2,200
ANTH259,20,16,5,4,2,0,0,0,2,0,0,0,0,0,49
ANTH262,61,25,4,9,15,4,6,2,0,0,0,0,6,1,132
ANTH266,10,26,15,8,15,11,3,7,3,2,4,0,0,0,104
ANTH268,10,38,64,46,36,15,10,8,3,0,3,5,9,1,247
ANTH270,41,64,36,35,32,16,11,10,4,4,5,1,4,3,263
ANTH271,8,7,16,8,5,9,2,4,4,0,0,0,1,1,64
ANTH275,18,20,14,3,9,4,6,11,6,2,1,0,0,0,94
ANTH277,15,25,24,15,19,5,5,4,2,1,2,0,2,1,119
ANTH278,191,90,47,15,24,8,5,6,4,2,0,2,2,1,396
ANTH279,6,37,18,6,8,4,0,1,2,1,1,0,11,0,95
ANTH280,0,7,3,2,5,2,2,0,0,0,0,0,0,0,21
ANTH288,8,64,45,30,16,7,2,3,5,0,2,1,2,0,185
ANTH343,0,48,47,21,9,4,0,0,0,0,0,0,0,0,129
ANTH346,0,15,2,3,0,0,1,0,0,0,0,0,0,0,21
ANTH347,7,0,8,3,1,3,1,0,2,1,0,0,0,0,26
ANTH350,0,23,12,9,5,1,0,0,0,0,0,1,1,0,52
ANTH353,7,18,10,1,2,0,2,1,0,0,1,0,4,1,46
ANTH362,2,23,7,10,7,2,0,0,1,0,0,0,1,1,53
ANTH363,1,9,5,4,2,1,1,3,2,0,1,0,0,0,29
ANTH368,0,2,6,6,5,2,0,0,0,0,0,0,0,0,21
ANTH372,18,2,3,1,0,0,0,0,0,0,0,0,0,0,24
ANTH374,1,31,7,3,6,0,0,1,1,1,0,0,1,1,52
ANTH375,0,4,15,5,5,0,0,0,0,0,0,0,0,0,29
ANTH376,4,7,14,9,8,8,3,6,2,0,1,1,1,1,64
ANTH379,2,8,1,3,1,3,2,0,1,0,1,1,1,0,24
ANTH393,2,4,0,7,3,1,1,1,1,0,2,0,0,0,22
ANTH399,9,78,26,22,13,6,3,4,1,0,0,0,1,1,163
ANTH407,3,8,6,3,1,0,0,0,0,0,0,0,0,0,21
ANTH411,7,58,8,4,6,1,2,4,1,0,0,0,3,0,94
ANTH414,2,5,3,1,5,4,0,0,1,0,0,0,0,0,21
ANTH437,0,10,2,4,1,2,1,1,0,1,1,0,0,0,23
ANTH441,12,83,24,15,18,4,3,3,2,1,0,1,1,0,167
ANTH449,0,15,2,0,3,0,0,1,0,0,0,0,0,0,21
ANTH459,5,23,5,2,9,0,0,1,0,0,0,0,0,1,45
ANTH460,0,18,6,0,1,0,0,0,0,0,0,0,0,1,25
ANTH462,61,56,19,13,5,5,5,2,4,0,4,0,2,1,176
ANTH466,2,9,6,3,1,0,0,0,0,0,0,0,0,0,21
ANTH498,18,45,22,15,1,3,1,1,1,0,1,0,4,2,112
ARAB150,268,208,69,44,42,23,14,25,7,11,8,13,66,2,798
ARAB201,6,36,9,8,9,2,8,5,1,0,0,0,2,0,86
ARAB202,10,11,6,3,10,0,0,2,0,0,1,0,0,0,43
ARAB403,17,12,4,7,6,2,0,0,0,0,0,0,0,2,48
ARAB404,21,25,5,1,5,3,0,2,1,0,0,0,0,1,63
ARAB405,3,6,4,4,1,2,0,0,0,0,0,0,1,0,21
ARCH101,138,716,304,210,181,79,33,31,14,8,8,4,15,10,1741
ARCH171,180,319,264,131,102,58,34,32,26,11,7,8,46,4,1218
ARCH172,278,211,182,106,76,41,19,16,9,2,5,1,19,0,965
ARCH199,446,200,162,93,102,11,1,20,3,0,6,0,42,8,1086
ARCH210,91,480,310,257,299,189,111,112,54,29,26,16,63,5,2037
ARCH231,33,758,152,69,469,49,14,125,10,3,37,1,27,7,1747
ARCH232,90,160,75,86,92,53,37,37,22,18,27,9,33,4,739
ARCH233,8,369,56,31,208,8,7,61,9,0,24,0,16,2,797
ARCH271,8,121,242,356,314,143,91,51,31,7,5,9,19,13,1397
ARCH272,9,81,165,151,149,53,40,33,18,7,4,2,8,1,720
ARCH273,52,180,162,95,96,68,40,31,26,12,6,5,33,2,806
ARCH274,38,153,114,89,99,60,27,43,16,7,8,7,38,3,699
ARCH314,34,20,4,0,2,0,0,0,0,0,0,0,2,0,62
ARCH321,95,318,97,47,43,26,16,12,1,0,5,1,2,0,663
ARCH341,20,132,154,196,236,147,100,74,44,17,14,12,20,3,1166
ARCH342,46,132,160,186,214,126,74,89,20,15,5,3,12,2,1082
ARCH351,113,167,183,160,140,96,57,47,25,9,16,4,10,4,1027
ARCH352,119,161,198,157,146,88,56,38,19,13,9,6,9,0,1019
ARCH371,3,11,8,3,0,0,0,0,0,0,0,0,0,0,25
ARCH373,4,34,73,61,43,18,3,3,3,2,1,1,1,1,247
ARCH374,9,71,70,73,55,23,7,2,2,2,2,0,3,1,319
ARCH403,7,23,28,25,17,13,0,2,2,0,0,0,4,0,121
ARCH407,9,24,24,13,18,7,8,1,0,0,0,1,1,2,106
ARCH409,24,118,190,171,122,55,13,7,1,0,0,0,0,0,701
ARCH410,23,93,49,54,106,34,23,50,4,1,15,0,17,2,469
ARCH411,14,96,60,54,98,28,13,28,6,2,4,0,6,3,409
ARCH412,3,28,43,35,46,36,21,8,4,0,3,2,3,1,232
ARCH413,36,17,9,5,8,11,8,2,1,2,1,1,3,0,104
ARCH414,28,40,24,16,20,5,1,9,0,0,1,0,2,1,146
ARCH415,2,10,20,11,10,7,8,6,2,0,0,0,1,1,77
ARCH416,50,163,165,125,133,74,31,29,14,5,7,3,7,2,806
ARCH417,45,142,100,96,87,39,22,22,10,9,5,3,16,4,596
ARCH423,13,36,7,4,9,0,0,0,0,0,0,0,0,0,69
ARCH433,105,115,59,56,69,44,33,31,23,16,15,10,30,1,606
ARCH434,51,139,130,71,53,16,7,9,2,4,1,1,1,0,485
ARCH435,22,81,90,51,40,47,26,18,12,5,8,4,6,0,410
ARCH451,254,273,176,124,119,71,40,53,23,15,14,8,35,1,1205
ARCH452,220,288,211,144,121,67,36,35,13,8,10,0,10,0,1163
ARCH468,10,108,144,138,43,18,9,1,1,0,0,0,1,0,473
ARCH475,8,36,43,38,24,22,8,2,2,1,2,0,1,0,187
ARCH476,3,43,54,58,20,19,6,1,0,0,0,0,0,0,204
ARCH480,4,52,18,8,11,9,1,0,0,0,0,0,0,0,103
ARCH490,5,6,5,4,5,0,1,0,0,0,0,0,0,0,26
ARCH501,70,273,158,105,75,41,19,14,2,2,2,2,2,0,765
ARCH502,15,94,103,85,69,44,13,4,2,0,2,0,0,0,431
ARCH517,72,95,79,69,45,39,21,17,1,0,2,0,3,0,443
ARCH536,25,114,117,76,70,52,36,19,6,1,5,1,1,2,523
ARCH537,30,94,52,39,24,14,11,8,0,0,0,0,4,0,276
ARCH551,3,5,2,4,4,4,0,0,0,0,0,0,0,0,22
ARCH553,2,2,5,2,7,4,0,0,0,0,0,0,0,0,22
ARCH554,4,21,13,2,2,0,1,0,0,0,0,0,0,0,43
ARCH556,6,7,2,4,6,0,0,0,0,0,0,0,0,0,25
ARCH563,2,11,1,4,1,1,0,1,0,0,0,0,0,0,21
ARCH577,58,121,255,206,184,164,73,43,11,1,0,5,4,7,1125
ARCH593,72,68,26,26,9,8,1,4,3,0,0,0,0,0,217
ARCH595,77,81,86,50,35,9,15,8,3,2,2,0,2,0,370
ART100,47,511,291,187,138,74,34,38,8,2,12,4,35,8,1381
ART102,36,69,25,20,6,3,1,3,0,0,0,2,0,1,165
ART103,10,58,22,5,2,0,0,0,0,0,0,0,0,0,97
ART104,12,8,0,0,0,1,0,0,0,0,0,0,0,0,21
ART105,75,337,118,35,14,9,1,11,1,1,1,0,3,1,606
ART140,16,49,11,4,6,2,2,3,1,0,0,2,14,0,110
ART160,10,5,1,0,2,0,0,1,0,0,0,0,2,0,21
ART201,14,6,0,0,1,0,0,0,0,0,0,0,0,0,21
ART202,46,166,18,10,6,0,2,1,0,0,0,0,0,0,249
ART205,6,96,5,11,13,4,4,1,3,3,1,1,3,4,151
ART250,0,17,6,9,3,2,0,0,0,0,2,0,3,0,42
ART299,20,130,74,21,24,6,2,4,0,0,0,0,4,0,285
ART310,76,265,83,31,20,12,3,7,3,0,1,3,7,1,511
ARTD101,2,10,5,2,0,0,0,0,1,0,0,1,0,0,21
ARTD201,6,67,68,67,56,20,2,3,1,0,0,0,3,1,293
ARTD202,13,39,53,59,26,18,8,3,1,0,0,0,0,0,220
ARTD209,49,168,23,41,21,19,9,22,13,3,5,0,32,8,405
ARTD211,50,132,34,8,30,8,4,4,0,0,1,0,1,1,272
ARTD212,4,5,6,5,4,0,0,2,0,0,0,0,0,1,26
ARTD213,6,15,6,0,1,0,0,0,0,0,0,0,0,1,28
ARTD215,1,16,16,9,6,1,1,1,0,0,0,0,0,1,51
ARTD216,3,19,1,0,2,2,0,2,1,0,0,0,0,2,30
ARTD217,0,10,12,5,0,1,0,0,0,0,2,0,1,0,31
ARTD218,120,103,42,23,19,15,2,4,4,1,2,1,11,1,347
ARTD222,58,69,21,13,7,2,2,3,0,0,1,3,2,2,181
ARTD225,10,101,74,72,92,46,12,10,4,4,2,0,10,1,437
ARTD226,9,23,33,29,23,3,1,1,0,0,0,0,0,0,122
ARTD228,7,39,31,40,27,21,6,13,6,0,2,0,2,0,194
ARTD230,32,34,31,5,0,0,0,0,0,0,0,0,0,0,102
ARTD251,39,50,31,22,20,14,5,6,2,0,1,0,14,0,204
ARTD260,0,12,1,1,3,0,1,2,0,0,1,0,1,0,22
ARTD261,0,20,0,0,0,0,0,0,1,0,0,0,0,0,21
ARTD270,44,90,35,38,24,19,4,6,5,0,3,0,12,0,280
ARTD299,34,76,20,30,10,1,4,2,1,0,1,0,1,0,180
ARTD301,1,31,44,32,41,22,17,20,8,0,7,2,8,2,233
ARTD302,6,37,35,21,48,9,15,11,1,0,0,2,0,0,185
ARTD310,7,19,27,24,8,9,4,2,0,0,0,2,0,1,102
ARTD313,1,43,16,18,10,3,1,1,2,1,0,1,2,0,99
ARTD318,34,11,6,9,2,3,2,0,0,0,0,3,0,0,70
ARTD326,114,171,145,68,67,31,11,12,5,2,6,3,16,0,651
ARTD328,68,143,127,58,18,17,5,4,4,2,0,0,5,1,451
ARTD330,0,12,16,47,27,12,0,1,0,0,0,0,0,0,115
ARTD333,21,38,25,5,11,2,1,1,2,1,1,1,1,1,110
ARTD351,67,85,53,30,14,5,2,2,1,0,0,0,3,0,262
ARTD362,10,8,2,0,1,0,0,0,0,0,0,0,0,0,21
ARTD371,5,49,23,14,8,4,1,0,0,0,0,0,0,0,104
ARTD401,25,44,30,37,36,13,2,5,3,3,1,0,2,0,201
ARTD402,27,33,51,51,33,15,6,6,2,0,0,0,0,0,224
ARTD410,6,31,29,16,4,4,0,3,0,1,0,2,0,0,96
ARTD411,3,30,11,5,15,0,2,1,0,0,0,0,0,0,67
ARTD418,28,16,11,8,3,1,4,2,4,2,2,2,3,0,86
ARTD420,3,10,7,0,0,0,0,0,0,0,0,0,1,0,21
ARTD426,40,186,123,50,26,13,12,4,2,0,3,0,1,0,460
ARTD444,0,13,4,1,3,0,0,0,0,0,0,0,0,0,21
ARTD445,11,33,55,23,22,9,6,4,2,1,0,2,0,1,168
ARTD448,72,101,36,33,18,13,11,10,3,4,7,2,6,0,316
ARTD451,19,59,24,17,15,6,2,5,0,0,1,0,0,1,148
ARTD471,27,82,31,11,11,4,0,0,1,0,0,0,0,0,167
ARTD499,17,42,33,40,33,10,0,6,0,0,3,0,11,1,195
ARTE101,456,166,80,73,59,22,32,26,16,8,16,4,36,1,994
ARTE201,3,22,8,3,3,3,0,0,0,0,0,0,0,0,42
ARTE202,11,24,5,0,1,0,0,2,0,0,0,0,0,0,43
ARTE475,6,16,2,2,0,0,0,0,0,0,0,0,0,0,26
ARTE591,0,21,0,0,1,0,0,0,0,0,0,0,0,0,22
ARTF101,551,614,271,174,184,77,65,77,31,19,41,28,106,4,2238
ARTF102,1,10,7,1,0,1,1,0,0,0,0,0,0,0,21
ARTF103,4,11,4,0,0,0,0,1,0,0,0,0,1,0,21
ARTF104,4,20,12,9,13,4,1,0,0,0,0,0,0,0,63
ARTH110,8,30,27,20,22,11,1,1,2,1,0,1,3,0,127
ARTH111,9,24,38,22,29,11,5,7,1,3,1,1,2,1,153
ARTH112,11,57,44,20,14,18,7,11,7,3,3,2,4,0,201
ARTH113,20,32,30,32,8,11,6,5,5,4,2,1,1,0,157
ARTH114,1,8,10,12,22,10,6,5,6,2,0,0,2,1,84
ARTH115,3,24,58,45,67,16,9,8,3,1,1,0,2,0,237
ARTH127,1,16,1,3,0,0,0,0,0,0,0,0,0,0,21
ARTH211,19,332,159,92,206,56,27,31,10,2,5,3,6,2,948
ARTH214,0,4,10,5,5,1,1,0,0,0,0,0,0,0,26
ARTH215,2,15,4,17,14,9,5,3,5,0,2,1,1,1,78
ARTH222,3,14,9,6,7,2,1,3,2,2,1,0,1,1,51
ARTH230,2,3,1,6,3,4,2,4,2,4,1,1,0,0,33
ARTH231,0,17,33,15,11,11,2,1,1,0,0,0,0,1,91
ARTH235,10,55,50,36,29,23,6,12,4,4,2,3,5,0,239
ARTH240,3,30,23,39,44,14,7,6,2,1,0,0,2,0,171
ARTH241,5,78,85,55,32,18,7,8,6,2,1,1,8,0,306
ARTH242,3,60,65,53,34,11,4,4,0,0,4,1,3,0,242
ARTH250,2,41,39,41,34,25,6,3,2,1,1,1,3,1,199
ARTH257,5,145,78,73,147,49,21,30,16,3,7,0,10,0,584
ARTH260,5,48,93,93,81,59,30,25,22,8,3,3,10,0,480
ARTH299,29,91,58,28,35,24,7,9,6,2,3,3,8,0,303
ARTH310,9,21,9,12,7,5,7,3,3,0,0,0,0,0,76
ARTH312,13,16,4,5,2,3,0,1,1,1,1,0,0,0,47
ARTH313,1,17,4,10,7,4,4,0,0,0,1,0,0,0,48
ARTH342,1,3,11,3,4,2,3,4,1,1,0,0,0,0,33
ARTH344,3,4,15,15,14,12,5,1,2,0,1,3,2,0,77
ARTH345,1,8,5,2,12,2,2,1,0,0,0,0,0,0,33
ARTH350,0,6,9,6,6,9,3,0,1,0,0,2,4,0,46
ARTH351,12,22,22,13,11,12,5,1,0,0,3,0,0,1,101
ARTH360,3,22,31,35,27,18,6,7,2,1,4,1,2,1,159
ARTH361,5,21,20,22,21,8,1,4,1,0,0,0,1,1,104
ARTH395,0,5,7,3,3,3,1,0,0,0,1,0,0,0,23
ARTH402,6,26,51,20,13,14,7,4,3,2,1,1,1,0,149
ARTH403,12,57,48,20,30,32,5,12,3,1,1,0,2,1,223
ARTH413,6,5,4,0,3,0,1,1,1,0,0,0,1,0,22
ARTH433,0,5,5,5,9,8,0,1,0,0,0,0,1,0,34
ARTH435,4,10,2,5,3,2,0,0,0,0,0,0,0,0,26
ARTH436,2,3,5,2,3,2,2,0,0,0,2,0,0,0,21
ARTH440,2,12,10,4,11,2,1,0,0,0,0,0,2,0,44
ARTH441,0,7,4,6,11,2,2,0,0,0,0,0,0,0,32
ARTH445,3,16,6,1,1,2,0,0,0,0,0,0,0,0,29
ARTH446,4,19,30,20,12,11,7,4,2,2,0,1,2,1,114
ARTH495,0,5,5,5,3,4,0,0,0,0,0,0,0,0,22
ARTJ101,12,4,0,2,1,0,1,0,0,0,0,1,0,0,21
ARTJ209,23,114,33,16,18,18,6,6,4,1,4,0,16,1,259
ARTJ299,52,92,17,9,13,6,3,2,4,1,2,1,3,0,205
ARTJ301,51,63,15,6,6,1,2,1,0,1,1,0,3,1,150
ARTJ302,35,61,12,1,3,4,1,0,2,0,2,0,2,0,123
ARTJ397,3,34,14,9,6,6,3,4,2,1,0,0,5,0,87
ARTJ398,7,26,7,7,6,0,3,4,1,1,2,0,6,1,70
ARTS220,135,85,24,12,12,3,3,4,1,1,1,0,2,1,283
ARTS250,2,18,10,4,2,2,2,1,1,0,0,0,0,0,42
ARTS251,10,9,8,9,2,3,1,0,0,0,0,0,0,0,42
ARTS261,1,25,0,1,0,0,0,0,0,0,0,0,0,0,27
ARTS280,0,6,5,4,4,1,1,0,0,0,0,0,0,0,21
ARTS299,25,10,3,1,0,2,0,1,0,0,0,0,0,0,42
ARTS351,5,24,12,8,10,2,1,4,1,0,1,1,0,0,69
ARTS392,8,9,4,3,5,2,0,8,2,0,2,0,0,0,43
ARTS405,5,0,6,1,2,2,4,1,0,0,0,0,0,0,21
ARTS450,0,14,13,13,4,6,0,3,1,1,1,0,1,0,57
ARTS451,0,23,12,7,5,1,0,1,0,1,0,0,0,0,50
ARTS499,3,16,13,6,3,0,0,0,0,0,1,0,0,0,42
ASRM101,0,41,0,0,0,0,0,0,0,0,0,0,4,0,45
ASRM195,28,20,8,13,3,7,0,0,2,2,0,0,0,0,83
ASRM199,21,79,12,9,10,2,2,4,2,0,1,0,3,0,145
ASRM210,123,139,113,66,79,48,34,24,15,8,13,1,19,6,682
ASRM406,39,164,47,48,44,43,11,9,3,1,3,0,7,0,419
ASRM409,62,85,53,40,33,12,12,12,2,3,1,3,5,1,323
ASRM410,135,110,105,55,60,28,26,14,13,10,4,8,10,7,578
ASRM441,7,22,12,8,10,9,8,0,2,0,1,0,2,0,81
ASRM442,1,1,1,3,0,5,3,1,0,4,2,0,4,2,25
ASRM455,43,42,14,14,21,2,5,1,3,0,0,0,2,0,147
ASRM461,63,91,69,46,66,63,27,14,10,14,7,11,19,4,500
ASRM469,18,15,5,12,9,5,12,2,2,0,3,0,7,1,90
ASRM471,133,107,59,40,49,33,17,21,9,6,8,13,14,1,509
ASRM472,41,28,15,20,11,17,13,4,3,0,3,0,2,1,157
ASRM510,5,6,6,3,6,0,0,0,0,0,0,0,0,0,26
ASRM533,0,8,7,4,3,1,0,0,0,0,0,0,0,0,23
ASRM539,6,9,5,0,1,0,0,0,0,0,0,0,0,0,21
ASRM552,2,9,2,8,1,1,1,2,0,0,0,0,0,0,26
ASTR100,1862,3900,2016,1545,2145,918,662,859,388,216,288,156,862,92,15817
ASTR121,680,613,418,391,460,271,247,243,107,63,66,21,144,21,3724
ASTR122,532,1191,559,408,705,237,204,284,102,41,51,41,121,22,4476
ASTR150,384,777,305,221,284,96,69,62,32,21,21,11,47,10,2330
ASTR199,3,8,1,0,3,1,0,2,3,0,0,0,0,0,21
ASTR210,185,545,152,119,325,89,54,159,40,18,58,28,94,18,1866
ASTR310,32,131,28,20,25,9,10,13,11,1,6,0,9,4,295
ASTR330,233,1511,503,270,270,92,49,62,29,12,19,3,41,6,3094
ASTR350,138,329,88,58,43,22,35,23,16,7,2,6,16,2,783
ASTR404,63,104,66,47,43,28,13,23,22,9,16,2,22,3,458
ASTR405,38,124,82,65,58,34,31,28,22,10,12,9,22,2,535
ASTR406,38,118,71,41,56,33,23,31,20,8,9,5,18,5,471
ASTR414,42,94,33,23,49,17,8,22,6,2,13,11,8,3,328
ASTR496,0,16,3,4,1,1,0,1,0,0,0,0,0,0,26
ASTR507,0,24,4,0,2,0,0,0,1,0,0,0,0,0,31
ATMS100,904,2340,1196,1045,1728,451,283,301,124,62,86,40,141,30,8701
ATMS120,7861,5502,1483,1268,1708,628,438,468,168,136,121,59,310,49,20150
ATMS140,219,867,250,223,292,99,74,87,27,15,23,15,67,7,2258
ATMS201,301,311,131,78,64,39,15,24,16,7,7,1,19,0,1013
ATMS205,5,8,3,3,3,1,0,0,0,0,0,0,0,0,23
ATMS301,24,53,48,31,38,18,24,14,6,5,6,2,11,4,280
ATMS302,21,45,39,41,48,41,21,28,16,10,8,6,11,5,335
ATMS303,15,47,29,40,56,18,18,20,17,5,13,4,10,3,292
ATMS304,17,23,31,33,41,26,12,10,7,3,2,4,3,4,212
ATMS305,64,93,33,35,21,17,8,9,9,2,1,2,8,1,302
ATMS306,0,11,8,3,4,4,0,6,2,0,3,0,2,0,43
ATMS307,3,15,10,7,36,8,12,10,2,2,4,0,2,0,111
ATMS313,16,44,17,13,40,9,7,12,1,5,3,4,1,2,172
ATMS314,3,27,16,17,30,21,12,23,3,1,6,0,2,1,161
ATMS315,6,20,1,1,0,0,0,0,0,0,0,0,0,0,28
ATMS322,37,74,7,5,41,3,3,7,1,1,1,2,12,1,194
ATMS323,1,22,0,1,9,0,3,4,0,0,0,0,3,0,43
ATMS391,2,8,7,0,1,1,0,0,1,0,0,0,1,1,21
ATMS401,3,5,6,2,3,2,1,0,0,1,0,0,0,0,23
ATMS404,0,17,7,0,3,0,0,3,0,0,2,0,1,0,33
ATMS410,1,12,13,16,18,9,6,5,5,1,0,0,2,0,88
ATMS420,24,19,17,9,7,3,0,1,0,0,0,0,1,0,81
ATMS421,16,56,26,16,7,8,3,4,0,2,0,1,3,0,142
ATMS444,0,17,4,1,1,0,0,0,0,0,0,0,0,0,23
ATMS447,3,3,3,1,9,2,0,0,0,0,0,0,0,1,21
ATMS491,8,31,21,13,8,5,6,0,2,0,0,0,1,0,95
ATMS492,0,16,4,1,2,0,0,0,0,0,0,0,0,0,23
ATMS502,18,29,10,6,5,4,0,1,0,0,0,0,0,0,73
ATMS510,0,5,0,2,8,3,0,3,0,0,0,0,0,1,21
ATMS511,3,5,3,6,4,2,0,0,0,0,0,0,0,0,23
ATMS517,38,16,5,4,2,2,0,0,1,0,0,0,4,0,72
ATMS520,6,7,4,1,2,0,0,1,0,0,0,0,0,0,21
AVI101,9,14,5,9,5,4,2,2,0,1,1,0,0,1,52
AVI130,2,0,1,6,5,5,1,1,0,0,0,0,1,0,22
AVI140,0,6,15,0,0,1,1,0,1,0,1,0,0,0,25
AVI184,12,3,3,1,3,0,3,1,0,0,1,0,0,0,27
AVI200,0,8,3,2,4,1,1,1,0,1,0,0,1,0,22
AVI210,0,8,0,3,5,1,0,3,0,0,1,0,0,0,21
AVI384,0,8,0,0,8,0,1,5,0,0,0,0,0,0,22
AVI455,3,3,5,5,5,0,2,0,0,1,0,0,0,0,24
AVI497,2,33,31,23,21,4,4,3,2,0,0,0,0,0,123
BADM199,17,430,53,27,13,1,0,1,0,0,0,0,1,1,543
BADM210,27,2384,732,356,477,182,104,152,53,6,37,3,36,5,4549
BADM211,808,1551,553,337,303,122,67,54,32,14,3,7,15,8,3866
BADM261,148,583,20,4,9,2,1,4,2,0,0,1,0,1,774
BADM275,653,1979,631,191,131,52,30,17,14,4,5,2,6,2,3715
BADM300,3514,4245,1648,1340,1742,752,490,652,239,114,168,91,128,43,15123
BADM310,4347,7316,2974,1969,1602,754,541,419,225,103,129,37,142,26,20558
BADM311,128,921,454,335,199,85,33,19,10,1,4,2,11,8,2202
BADM312,107,715,373,249,189,97,35,29,18,3,8,2,5,3,1830
BADM313,247,392,217,122,129,36,15,20,8,1,3,1,6,2,1197
BADM314,280,372,234,159,127,71,21,21,14,7,4,8,10,0,1328
BADM320,7218,8477,2670,1607,1268,516,303,225,114,57,49,30,97,28,22631
BADM321,21,319,80,48,38,12,3,10,8,1,5,2,1,1,548
BADM322,198,1279,439,232,188,69,34,36,10,2,10,2,6,1,2505
BADM323,5,680,377,71,228,10,12,21,6,1,2,0,3,1,1416
BADM324,326,355,194,62,38,10,1,4,0,1,1,2,3,1,997
BADM325,545,864,553,227,99,62,22,13,10,0,2,3,5,4,2405
BADM326,51,179,33,21,43,1,0,25,0,0,8,0,3,0,364
BADM327,97,286,69,111,20,7,5,3,1,1,1,1,0,1,602
BADM329,78,454,271,87,27,7,6,5,0,0,0,0,2,1,937
BADM330,65,77,22,3,4,4,1,0,0,0,0,0,1,0,177
BADM335,21,214,193,139,98,23,15,5,5,1,1,0,2,1,717
BADM336,43,286,93,90,67,33,13,4,1,2,0,0,0,0,632
BADM337,56,311,57,28,20,9,0,1,0,0,0,0,0,0,482
BADM338,33,47,38,18,16,4,3,2,1,0,0,0,0,0,162
BADM340,255,745,159,106,91,18,17,17,8,3,1,2,12,3,1434
BADM346,17,61,15,10,3,2,0,3,0,0,0,0,0,0,111
BADM350,266,2517,1287,676,551,218,96,104,48,11,40,2,20,11,5836
BADM351,169,713,201,62,47,26,3,5,1,0,0,0,1,2,1228
BADM352,362,915,261,175,193,90,41,38,12,6,4,1,0,2,2098
BADM353,122,906,448,263,134,36,19,19,7,0,2,2,0,2,1958
BADM356,112,418,69,39,21,4,3,0,1,0,1,0,0,2,668
BADM359,31,171,49,7,5,2,0,0,0,0,0,0,0,0,265
BADM360,66,50,10,12,3,5,0,0,2,0,0,1,1,1,150
BADM365,2,160,84,16,5,0,0,0,0,0,0,0,0,0,267
BADM366,77,180,71,9,3,0,0,1,0,0,0,0,0,0,341
BADM367,22,501,195,97,39,4,0,0,0,0,0,0,0,0,858
BADM370,0,19,5,2,0,1,0,0,0,0,0,0,0,0,27
BADM374,344,612,348,326,201,136,51,44,25,7,17,7,10,8,2128
BADM375,491,1015,654,549,433,281,137,112,53,27,22,16,28,19,3818
BADM377,55,204,111,134,117,59,31,10,6,0,0,1,3,1,731
BADM378,92,247,167,162,158,87,50,36,15,11,13,14,11,5,1063
BADM379,28,131,112,74,65,39,19,11,2,1,0,1,0,2,483
BADM380,507,1330,603,341,227,106,46,24,17,14,12,7,12,5,3246
BADM381,98,683,252,156,48,15,4,4,2,0,4,0,5,2,1271
BADM382,171,337,221,103,41,22,8,5,3,0,2,2,1,0,916
BADM394,0,35,0,1,0,0,0,0,0,0,0,0,0,0,36
