Name,Course,Rating,Difficulty,Would-Take-Again,Link
"Vargas, Patrick",ADV281,3.3,3.8,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=155216
"Vargas, Patrick",ADV478,3.3,3.8,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=155216
"Vargas, Patrick",ADV481,3.3,3.8,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=155216
"Vargas, Patrick",ADV490,3.3,3.8,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=155216
"Vargas, Patrick",ADV400,3.3,3.8,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=155216
"Goldstein, Molly",SE101,4.0,3.5,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2412305
"Goldstein, Molly",SE402,4.0,3.5,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2412305
"Bellon, Pascal",MSE402,3.5,3.6,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1035226
"Bellon, Pascal",MSE441,3.5,3.6,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1035226
"Bellon, Pascal",MSE443,3.5,3.6,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1035226
"Yu, Ruoqi",STAT426,1.0,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2988259
"Lu, Ting",BIOE430,3.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2654642
"Lu, Ting",BIOE498,3.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2654642
"Lu, Ting",BIOE507,3.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2654642
"Whittlesey, Kim",MATH221,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Whittlesey, Kim",MATH220,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Whittlesey, Kim",MATH241,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Whittlesey, Kim",MATH482,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Whittlesey, Kim",MATH225,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Whittlesey, Kim",MATH231,2.9,3.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209729
"Axelson, Jordan",CHEM232,3.9,4.1,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2249882
"Axelson, Jordan",CHEM233,3.9,4.1,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2249882
"Liebenberg, Leon",ENG471,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",NPRE480,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ENG571,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME200,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME400,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME310,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",TAM335,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME270,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME300,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Liebenberg, Leon",ME370,4.3,3.0,84.2105,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257145
"Travis, Lisa",PSYC100,2.8,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=819303
"Travis, Lisa",PSYC318,2.8,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=819303
"Travis, Lisa",PSYC105,2.8,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=819303
"Travis, Lisa",PSYC216,2.8,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=819303
"Pearlstein, Arne",ME320,2.7,4.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=137117
"Pearlstein, Arne",ME310,2.7,4.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=137117
"Pearlstein, Arne",ME300,2.7,4.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=137117
"Diehl, Paul",PS386,2.9,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=472221
"Diehl, Paul",GLBL296,2.9,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=472221
"Diehl, Paul",PS280,2.9,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=472221
"Diehl, Paul",PS357,2.9,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=472221
"Rivier, David",MCB317,3.2,2.9,47.8261,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1717696
"Rivier, David",MCB252,3.2,2.9,47.8261,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1717696
"Cheng, Zuofu",ECE385,3.5,3.3,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968260
"Cheng, Zuofu",ECE402,3.5,3.3,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968260
"Cheng, Zuofu",ECE206,3.5,3.3,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968260
"Cheng, Zuofu",ECE205,3.5,3.3,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968260
"Mohaghegh, Zahra",NPRE498,3.6,3.1,62.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2785477
"Catchen, Julian",IB501,3.0,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2581542
"Catchen, Julian",IB302,3.0,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2581542
"Catchen, Julian",IB105,3.0,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2581542
"Challen, Geoffrey",CS124,3.3,3.7,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2327680
"Challen, Geoffrey",CS196,3.3,3.7,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2327680
"Challen, Geoffrey",CS125,3.3,3.7,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2327680
"Oikhberg, Timur",MATH447,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH444,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH424,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH441,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH285,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH241,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH347,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH231,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH415,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Oikhberg, Timur",MATH181,3.3,3.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383643
"Starzewski, Martin",TAM445,1.7,4.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1076643
"Starzewski, Martin",TAM551,1.7,4.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1076643
"Starzewski, Martin",TAM251,1.7,4.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1076643
"Starzewski, Martin",ME370,1.7,4.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1076643
"Widdicks, Martin",FIN500,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN516,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN512,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN514,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN502,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN503,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN580,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",FIN412,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Widdicks, Martin",MBA505,4.0,3.9,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926135
"Roca, Alfred",ANSC446,4.0,3.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793435
"Roca, Alfred",ANSC406,4.0,3.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793435
"Roca, Alfred",ANSC499,4.0,3.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793435
"Wang, Dong",ECE391,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2999944
"Wang, Dong",ECE498,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2999944
"Wang, Dong",ECE425,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2999944
"Wang, Dong",IS496,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2999944
"Loor, Juan",ANSC420,2.3,4.1,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1733343
"Loor, Juan",ANSC321,2.3,4.1,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1733343
"Young, Lisa",ASTR210,3.0,2.9,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3028276
"Young, Lisa",ASTR310,3.0,2.9,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3028276
"Dilger, Ryan",ANSC223,2.4,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2131227
"Dilger, Ryan",NUTR510,2.4,4.4,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2131227
"Vanderbeek, Robert",PHIL107,4.0,3.0,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2972431
"Miller, David",ANSC224,3.7,4.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2593788
"Miller, David",ANSC331,3.7,4.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2593788
"Dunne, Bryan",ASTR122,4.4,2.2,79.4118,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934237
"Dunne, Bryan",ASTR330,4.4,2.2,79.4118,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934237
"Dunne, Bryan",ASTR150,4.4,2.2,79.4118,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934237
"Dunne, Bryan",ASTR100,4.4,2.2,79.4118,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934237
"Dunne, Bryan",ASTR210,4.4,2.2,79.4118,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934237
"Leveritt, John",CHEM101,4.5,3.0,86.8852,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2524430
"Leveritt, John",CHEM103,4.5,3.0,86.8852,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2524430
"Leveritt, John",CHEM108,4.5,3.0,86.8852,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2524430
"Leveritt, John",CHEM102,4.5,3.0,86.8852,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2524430
"Fisher, Mitchell",ACCY201,4.0,3.2,71.7949,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2393313
"Fisher, Mitchell",ACCY503,4.0,3.2,71.7949,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2393313
"Lee, Tonghun",ME200,3.4,2.9,61.1111,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901574
"Lee, Tonghun",ME300,3.4,2.9,61.1111,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901574
"Winans, Amanda",ASTR100,3.8,2.7,69.5652,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326868
"Winans, Amanda",ASTR121,3.8,2.7,69.5652,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326868
"Jacobson, Sheldon",IE413,2.0,4.2,11.1111,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1636624
"Jacobson, Sheldon",IE410,2.0,4.2,11.1111,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1636624
"Loewenstein, Jeffrey",BADM508,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",BADM314,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",MBA552,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",BADM590,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",MBA505,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",MBA501,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",BADM395,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Loewenstein, Jeffrey",BADM311,3.4,3.8,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607276
"Abraham, Ivan",CS374,2.6,3.2,46.1538,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2909323
"Abraham, Ivan",ECE220,2.6,3.2,46.1538,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2909323
"Abraham, Ivan",BIOE205,2.6,3.2,46.1538,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2909323
"Raskie, Sterling",FIN221,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN435,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN434,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN535,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN390,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",MBA503,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",MBA504,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN392,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN580,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Raskie, Sterling",FIN500,4.1,2.2,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371991
"Ashby, Steven",LER100,1.9,4.6,30.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1674941
"Ashby, Steven",LER110,1.9,4.6,30.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1674941
"Katselis, Dimitrios",ECE313,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Katselis, Dimitrios",ECE534,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Katselis, Dimitrios",ECE543,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Katselis, Dimitrios",ECE310,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Katselis, Dimitrios",ECE311,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Katselis, Dimitrios",IE300,4.1,3.4,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092005
"Yarrington, Kara",SPAN308,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2272564
"Yarrington, Kara",SPAN252,2.9,3.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2272564
"Keating, Kari",BUS301,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",BADM590,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",BUS201,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",LEAD260,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",AGED260,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",AGED230,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",AGED480,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Keating, Kari",AGED310,4.7,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1712754
"Zhao, Han",CS442,4.0,4.0,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2861440
"Zhao, Han",CS598,4.0,4.0,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2861440
"Chen, Lin-Feng",MCB450,3.4,3.9,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2518085
"McLeer, Heather",ENGL115,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",ENGL200,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",RHET233,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",ENGL109,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",BTW250,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",ENGL245,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"McLeer, Heather",ENGL247,4.6,2.6,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110012
"Barrett, Marsha",HIST394,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287824
"Barrett, Marsha",HIST172,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287824
"Barrett, Marsha",HIST287,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287824
"Barrett, Marsha",HIST293,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287824
"Marville, Kelly",CHEM102,2.6,4.1,24.3056,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1569137
"Marville, Kelly",CHEM105,2.6,4.1,24.3056,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1569137
"Marville, Kelly",CHEM103,2.6,4.1,24.3056,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1569137
"Marville, Kelly",CHEM104,2.6,4.1,24.3056,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1569137
"Curtis, Susan",ACCY302,2.7,3.4,55.1724,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=24428
"Curtis, Susan",ACCY516,2.7,3.4,55.1724,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=24428
"Curtis, Susan",ACCY503,2.7,3.4,55.1724,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=24428
"Schultz, Colleen",ECON484,2.3,3.6,22.8916,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=391978
"Schultz, Colleen",ECON202,2.3,3.6,22.8916,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=391978
"Stepanov, Alexey",STAT410,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT433,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT400,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT409,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT420,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT430,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Stepanov, Alexey",STAT408,4.2,2.9,79.0476,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776819
"Aggarwal, Anu",ECE462,4.1,2.2,77.0642,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2598020
"Aggarwal, Anu",ECE120,4.1,2.2,77.0642,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2598020
"Aggarwal, Anu",ECE425,4.1,2.2,77.0642,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2598020
"Toossi, Ali",ECON480,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Toossi, Ali",ECON502,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Toossi, Ali",ECON490,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Toossi, Ali",ECON504,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Toossi, Ali",ECON506,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Toossi, Ali",ECON303,3.2,3.3,15.3846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=388591
"Murphy, John",CMN321,3.5,3.3,41.1765,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1559840
"Murphy, John",CMN323,3.5,3.3,41.1765,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1559840
"Murphy, John",CMN396,3.5,3.3,41.1765,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1559840
"Murphy, John",CMN450,3.5,3.3,41.1765,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1559840
"Looney, Leslie",ASTR330,4.7,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=250005
"Looney, Leslie",ASTR199,4.7,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=250005
"Looney, Leslie",ASTR122,4.7,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=250005
"Looney, Leslie",ASTR100,4.7,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=250005
"Looney, Leslie",ASTR150,4.7,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=250005
"Wirtz, John",ADV410,2.7,3.9,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901610
"Wirtz, John",ADV310,2.7,3.9,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901610
"Wirtz, John",ADV350,2.7,3.9,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901610
"Unger, David",STAT400,3.9,2.6,73.913,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901692
"Unger, David",STAT420,3.9,2.6,73.913,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901692
"Unger, David",STAT440,3.9,2.6,73.913,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901692
"Unger, David",STAT448,3.9,2.6,73.913,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901692
"Minn, Michael",GGIS379,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GGIS380,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GGIS371,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GEOG371,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GEOG379,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GEOG473,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Minn, Michael",GEOG101,3.5,3.5,56.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1793474
"Stodolska, Monika",RST230,4.2,2.4,76.4706,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=260202
"Stodolska, Monika",RST501,4.2,2.4,76.4706,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=260202
"Stodolska, Monika",RST429,4.2,2.4,76.4706,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=260202
"O'Brien, David",ARTH440,4.1,3.6,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=242514
"O'Brien, David",ARTH345,4.1,3.6,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=242514
"O'Brien, David",ARTH240,4.1,3.6,88.8889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=242514
